bytes_in,bytes_out,creation_time,end_time,src_ip,src_ip_country_code,protocol,response.code,dst_port,dst_ip,rule_names,observation_name,source.meta,source.name,time,detection_types,session_duration,avg_packet_size,scaled_bytes_in,scaled_bytes_out,scaled_session_duration,scaled_avg_packet_size,src_ip_country_code_AE,src_ip_country_code_AT,src_ip_country_code_CA,src_ip_country_code_DE,src_ip_country_code_IL,src_ip_country_code_NL,src_ip_country_code_US,anomaly
6376,11690,2024-04-26 01:10:00+00:00,2024-04-26 01:20:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:10:00+00:00,waf_rule,600.0,30.11,-0.2880321145187227,-0.2863312631920566,0.0,-0.2879697079038729,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
9620,16178,2024-04-26 01:20:00+00:00,2024-04-26 01:30:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:20:00+00:00,waf_rule,600.0,42.99666666666667,-0.2872489082616938,-0.2686949876523217,0.0,-0.2862107856908016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
24442,25574,2024-04-26 01:20:00+00:00,2024-04-26 01:30:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:20:00+00:00,waf_rule,600.0,83.36,-0.2836703992784378,-0.2317719829795611,0.0,-0.2807015282986445,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
29586,15754,2024-04-26 01:20:00+00:00,2024-04-26 01:30:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:20:00+00:00,waf_rule,600.0,75.56666666666666,-0.2824284717241356,-0.2703611598512628,0.0,-0.2817652531134816,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
30178,14280,2024-04-26 01:20:00+00:00,2024-04-26 01:30:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:20:00+00:00,waf_rule,600.0,74.09666666666666,-0.2822855438251956,-0.2761534660334306,0.0,-0.2819658958180767,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
1889834,34306,2024-04-26 01:20:00+00:00,2024-04-26 01:30:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:20:00+00:00,waf_rule,600.0,3206.9,0.1666954102812553,-0.1974582668447648,0.0,0.1456355557222992,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Suspicious
5154,2878,2024-04-26 01:20:00+00:00,2024-04-26 01:30:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:20:00+00:00,waf_rule,600.0,13.386666666666668,-0.288327144742548,-0.3209593514398606,0.0,-0.290252303026216,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
12764,26284,2024-04-26 01:20:00+00:00,2024-04-26 01:30:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:20:00+00:00,waf_rule,600.0,65.08,-0.2864898452308372,-0.2289819304766173,0.0,-0.2831965954006835,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
4788904,294113,2024-04-26 01:20:00+00:00,2024-04-26 01:30:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:20:00+00:00,waf_rule,600.0,8471.695,0.866624437274091,0.8234926777078014,0.0,0.8642360373130725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
22366,31577,2024-04-26 01:20:00+00:00,2024-04-26 01:30:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:20:00+00:00,waf_rule,600.0,89.905,-0.2841716126537745,-0.2081822855497418,0.0,-0.2798081905424713,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
6376,11690,2024-04-26 01:20:00+00:00,2024-04-26 01:30:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:20:00+00:00,waf_rule,600.0,30.11,-0.2880321145187227,-0.2863312631920566,0.0,-0.2879697079038729,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
3618,2878,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,10.826666666666666,-0.2886979846965543,-0.3209593514398606,0.0,-0.2906017216138101,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
23680,33014,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,94.49,-0.2838543706618707,-0.20253537646984,0.0,-0.2791823763924249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
28388,13468,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,69.76,-0.2827177075736795,-0.2793443429804593,0.0,-0.282557814545238,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
43840,13960,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,96.33333333333331,-0.2789870962655382,-0.2774109544854616,0.0,-0.2789307768104724,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
1253276,46666,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,2166.57,0.0130097726234873,-0.148887775385067,0.0,0.0036392122723967,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Normal
4080,11386,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,25.776666666666667,-0.2885864429916383,-0.2875258772214861,0.0,-0.288561171658915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Normal
3206,11038,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,165.225.8.79,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,23.74,-0.2887974547883841,-0.2888933959130698,0.0,-0.2888391596237847,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
14222,9362,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,39.306666666666665,-0.2861378369932453,-0.2954794916805823,0.0,-0.2867144398268259,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
4808787,301495,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,8517.136666666667,0.8714248349339262,0.8525013644355919,0.0,0.8704384447289272,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
7294,13707,2024-04-26 01:30:00+00:00,2024-04-26 01:40:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:30:00+00:00,waf_rule,600.0,35.001666666666665,-0.2878104797024611,-0.2784051562928487,0.0,-0.2873020363188543,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
5824,12018,2024-04-26 01:40:00+00:00,2024-04-26 01:50:00+00:00,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:40:00+00:00,waf_rule,600.0,29.736666666666668,-0.2881653851271937,-0.2850423375287249,0.0,-0.2880206647812304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
5492,12046,2024-04-26 01:40:00+00:00,2024-04-26 01:50:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:40:00+00:00,waf_rule,600.0,29.23,-0.2882455406380857,-0.2849323072891722,0.0,-0.2880898205433583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
28644,7330,2024-04-26 01:40:00+00:00,2024-04-26 01:50:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:40:00+00:00,waf_rule,600.0,59.95666666666666,-0.2826559009146785,-0.3034645433509792,0.0,-0.2838958875479909,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
3206,11142,2024-04-26 01:40:00+00:00,2024-04-26 01:50:00+00:00,165.225.8.79,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:40:00+00:00,waf_rule,600.0,23.91333333333333,-0.2887974547883841,-0.2884847121661598,0.0,-0.288815501073583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
38780,18682,2024-04-26 01:40:00+00:00,2024-04-26 01:50:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:40:00+00:00,waf_rule,600.0,95.77,-0.2802087435098558,-0.258855140515179,0.0,-0.2790076670986278,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
4869181,301752,2024-04-26 01:40:00+00:00,2024-04-26 01:50:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:40:00+00:00,waf_rule,600.0,8618.221666666666,0.8860058949484154,0.8535112848486293,0.0,0.884235701731641,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Suspicious
6046,4544,2024-04-26 01:40:00+00:00,2024-04-26 01:50:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:40:00+00:00,waf_rule,600.0,17.65,-0.2881117871650912,-0.3144125521864742,0.0,-0.2896703936856785,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
6584,11898,2024-04-26 01:40:00+00:00,2024-04-26 01:50:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:40:00+00:00,waf_rule,600.0,30.80333333333333,-0.2879818966082844,-0.2855138956982365,0.0,-0.2878750737030662,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
7666,14346,2024-04-26 01:40:00+00:00,2024-04-26 01:50:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:40:00+00:00,waf_rule,600.0,36.68666666666667,-0.2877206669011002,-0.2758941090401993,0.0,-0.2870720479125668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
5140,4294,2024-04-26 01:50:00+00:00,2024-04-26 02:00:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:50:00+00:00,waf_rule,600.0,15.723333333333333,-0.2883305247942121,-0.3153949650396234,0.0,-0.2899333675706125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
37105,49494,2024-04-26 01:50:00+00:00,2024-04-26 02:00:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:50:00+00:00,waf_rule,600.0,144.33166666666668,-0.2806131425482415,-0.1377747211902429,0.0,-0.272379405779143,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
28896,7328,2024-04-26 01:50:00+00:00,2024-04-26 02:00:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:50:00+00:00,waf_rule,600.0,60.373333333333335,-0.2825950599847243,-0.3034724026538044,0.0,-0.283839016033083,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
8872,14760,2024-04-26 01:50:00+00:00,2024-04-26 02:00:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:50:00+00:00,waf_rule,600.0,39.38666666666666,-0.2874294995934625,-0.2742672333553841,0.0,-0.2867035204959636,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
4755578,292284,2024-04-26 01:50:00+00:00,2024-04-26 02:00:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:50:00+00:00,waf_rule,600.0,8413.103333333333,0.8585784657199156,0.8163053452741617,0.0,0.8562387648867249,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
11358,24124,2024-04-26 01:50:00+00:00,2024-04-26 02:00:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:50:00+00:00,waf_rule,600.0,59.13666666666666,-0.2868292989908195,-0.2374699775278266,0.0,-0.2840078106893296,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
4264,11882,2024-04-26 01:50:00+00:00,2024-04-26 02:00:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:50:00+00:00,waf_rule,600.0,26.91,-0.2885420194554813,-0.285576770120838,0.0,-0.2884064811383655,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
3966,3248,2024-04-26 01:50:00+00:00,2024-04-26 02:00:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:50:00+00:00,waf_rule,600.0,12.023333333333332,-0.2886139662694748,-0.3195053804171998,0.0,-0.2904383866229946,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
35666,39032,2024-04-26 08:00:00+00:00,2024-04-26 08:10:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:00:00+00:00,waf_rule,600.0,124.49666666666668,-0.2809605635728607,-0.1788867342688318,0.0,-0.2750867173748182,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
28540,7228,2024-04-26 08:00:00+00:00,2024-04-26 08:10:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:00:00+00:00,waf_rule,600.0,59.61333333333334,-0.2826810098698977,-0.303865367795064,0.0,-0.283942749676275,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
44408,22446,2024-04-26 08:00:00+00:00,2024-04-26 08:10:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:00:00+00:00,waf_rule,600.0,111.42333333333332,-0.2788499627408796,-0.2440639325981642,0.0,-0.2768711180265682,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
8202,6068,2024-04-26 08:00:00+00:00,2024-04-26 08:10:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:00:00+00:00,waf_rule,600.0,23.78333333333333,-0.2875912592088168,-0.3084237634336765,0.0,-0.2888332449862343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
18201558,1170896,2024-04-26 08:00:00+00:00,2024-04-26 08:10:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:00:00+00:00,waf_rule,600.0,32287.42333333333,4.104871828199997,4.26894423219876,0.0,4.114883754796537,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Suspicious
23836,41493,2024-04-26 08:00:00+00:00,2024-04-26 08:10:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:00:00+00:00,waf_rule,600.0,108.88166666666666,-0.2838167072290419,-0.1692158621424308,0.0,-0.2772180342675063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
3862,2982,2024-04-26 08:00:00+00:00,2024-04-26 08:10:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:00:00+00:00,waf_rule,600.0,11.406666666666666,-0.2886390752246939,-0.3205506676929506,0.0,-0.2905225564650583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
15978,28154,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,73.55333333333333,-0.28571388194166,-0.221633482335061,0.0,-0.2820400562735166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
28042,4834,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,54.79333333333334,-0.2828012431362356,-0.3132729532768211,0.0,-0.2846006393607294,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
3618,2648,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,10.443333333333332,-0.2886979846965543,-0.3218631712647579,0.0,-0.2906540434075254,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Normal
13546,17742,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,52.14666666666667,-0.2863010452021699,-0.2625490128430201,0.0,-0.2849618872234244,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
18273120,1145109,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,32363.715,4.122149203713406,4.167610311222123,0.0,4.125296929176172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Suspicious
15094,10563,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,42.76166666666666,-0.285927308061023,-0.2907599803340533,0.0,-0.2862428612252097,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
5238,11674,2024-04-26 08:10:00+00:00,2024-04-26 08:20:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:10:00+00:00,waf_rule,600.0,28.186666666666667,-0.2883068644325633,-0.2863941376146582,0.0,-0.2882322268166877,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
4480,11778,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,27.096666666666668,-0.2884898700869492,-0.2859854538677481,0.0,-0.2883810026996867,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
30396,28830,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,98.71,-0.2822329115921401,-0.2189770379801455,0.0,-0.2786063816894377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
28628,13570,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,70.33,-0.282659763830866,-0.2789435185363744,0.0,-0.282480014312844,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
1360,436,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,198.235.24.81,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,2.993333333333333,-0.2892431387435245,-0.3305555601894223,0.0,-0.2916709060940784,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
3976,11282,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,25.43,-0.2886115519468575,-0.2879345609683962,0.0,-0.2886084887593184,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Normal
9440,23452,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,54.82,-0.2872923660688039,-0.2401107032770917,0.0,-0.2845969995837753,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
18285525,1130944,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,32360.781666666662,4.125144170920079,4.111946798962689,0.0,4.1248965537112205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Suspicious
24200,41078,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,108.79666666666668,-0.2837288258857748,-0.1708466674786585,0.0,-0.2772296360565475,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
5030,11570,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,27.666666666666668,-0.2883570823430016,-0.2868028213615683,0.0,-0.2883032024672928,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
7204,5860,2024-04-26 08:20:00+00:00,2024-04-26 08:30:00+00:00,136.226.80.97,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:20:00+00:00,waf_rule,600.0,21.773333333333333,-0.2878322086060162,-0.3092411309274966,0.0,-0.2891075931741499,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
4168,11674,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,26.40333333333333,-0.2885651969526067,-0.2863941376146582,0.0,-0.2884756369004935,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
37156,48239,2024-04-26 08:30:00+00:00,2024-04-26 08:40:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 08:30:00+00:00,waf_rule,600.0,142.325,-0.2806008295028936,-0.142706433713052,0.0,-0.2726532989949394,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
